ticker,degree,weighted_degree,betweenness,eigenvector,community,rank_degree,rank_weighted_degree,rank_betweenness,rank_eigenvector
CDP,4,2.91540875385223,0.0,1.2349563991033066e-09,11,660.0,666.0,1254.0,2137.0
CBRE,4,2.777135694986111,0.001156403584851113,4.913446259514635e-06,4,660.0,685.0,462.0,515.0
IAC,4,1.8758307020353264,0.0008673026886383347,1.8511097906686507e-07,29,660.0,821.0,524.0,1246.0
LBRDK,4,3.061821905227947,0.0008673026886383347,7.651107765578801e-08,54,660.0,644.0,524.0,1356.0
CM,4,3.201694297814325,0.0,3.2245668631110545e-07,54,660.0,628.0,1254.0,1145.0
CIM,4,2.8720039918047373,0.0,5.852691149259237e-11,14,660.0,673.0,1254.0,2624.0
GBR,4,1.3087140637590013,0.004485882239568275,8.187893782334845e-16,10,660.0,1020.0,219.0,3406.0
UCTT,4,2.8571624698980354,0.0005782017924255565,8.606881457615954e-09,57,660.0,677.0,641.0,1711.0
TXN,4,3.0549069148660744,0.0,5.34941897677566e-10,57,660.0,646.0,1254.0,2285.0
BF-B,4,2.2582995011638496,0.0008673026886383347,6.981580354437234e-15,7,660.0,739.0,524.0,3327.0
TSLX,4,2.9227043557253443,0.0,9.724684232245887e-11,5,660.0,663.0,1254.0,2562.0
AEO,4,2.1976755799109933,0.0008673026886383347,5.940731881213477e-12,48,660.0,755.0,524.0,2872.0
CMI,4,2.360404468861362,0.0008673026886383347,7.243409503398245e-10,16,660.0,721.0,524.0,2216.0
COHR,4,1.8057120242987843,0.0017346053772766695,2.2711503710503248e-10,57,660.0,837.0,388.0,2427.0
GNL,4,2.8197716070030348,5.800670720049774e-05,1.1108433650735335e-08,11,660.0,683.0,1167.0,1661.0
TD,4,3.1251355152810127,0.0,3.1250401543456954e-07,54,660.0,638.0,1254.0,1159.0
TEX,4,2.5287584239596548,0.0008673026886383347,1.4727523435569595e-09,16,660.0,702.0,524.0,2088.0
INTU,4,2.3487181112261406,0.0008673026886383347,4.7075053011820065e-09,35,660.0,723.0,524.0,1780.0
SWK,4,2.385702654110265,0.050144550448106395,7.444997380294224e-08,55,660.0,717.0,20.0,1367.0
GGN,4,2.161273766794448,0.024076322636600173,2.5700625201743987e-08,26,660.0,767.0,46.0,1545.0
IOSP,4,2.3833113696663784,0.002023706273489448,1.2635029594778679e-09,31,660.0,718.0,369.0,2131.0
GL,4,1.1703884091235146,0.001156403584851113,0.00023868524129801047,54,660.0,1093.0,462.0,320.0
GGB,4,2.4320218771605893,0.018816613664835693,1.4349416268412543e-11,24,660.0,713.0,60.0,2771.0
MITT,4,2.4320866473428278,0.0005782017924255565,1.5502875174433867e-11,14,660.0,712.0,641.0,2756.0
FIVN,4,1.8025504241184946,0.0014455044810638912,1.0970948472140398e-14,35,660.0,839.0,418.0,3307.0
TEL,4,2.845220061064036,0.013420063602197167,5.312796546377301e-06,4,660.0,680.0,86.0,505.0
NUE,4,3.019079417727921,0.00028910089621277823,1.0583036087112538e-13,24,660.0,649.0,818.0,3186.0
NXST,4,2.4121972626446553,0.002023706273489448,4.325036944156399e-06,4,660.0,715.0,369.0,552.0
SFL,4,2.0102492718095917,0.022118145899585617,4.46001755513809e-09,10,660.0,801.0,51.0,1789.0
CUBE,4,3.134054172225243,0.0008673026886383347,6.45572811796253e-11,11,660.0,636.0,524.0,2614.0
CVI,4,2.887661568112871,0.0,5.625771829913299e-10,10,660.0,671.0,1254.0,2271.0
COLM,4,2.1893228444639607,0.008100607111882046,4.081145838497587e-08,48,660.0,758.0,129.0,1479.0
BSL,4,2.9626942098394693,0.0,6.261759075257875e-07,29,660.0,656.0,1254.0,926.0
MYN,4,2.8361068303191823,0.0,7.3349644982494685e-09,33,660.0,681.0,1254.0,1729.0
SLF,4,2.922981324563949,0.0,1.0786278778610839e-05,54,660.0,662.0,1254.0,447.0
MQY,4,2.864700035447823,0.0,7.35127859886442e-09,33,660.0,675.0,1254.0,1728.0
MT,4,2.4970861095558385,0.014258456201214223,1.6280761329842377e-11,24,660.0,707.0,81.0,2749.0
SYY,4,2.3618723921235873,0.0008673026886383347,5.3981496826141864e-12,11,660.0,720.0,524.0,2886.0
SMFG,4,2.8955800097880866,0.0017346053772766695,0.0002271751761572566,54,660.0,668.0,388.0,323.0
AGO,4,1.8260035612639633,0.0008673026886383347,9.20326550408728e-06,54,660.0,836.0,524.0,460.0
STM,4,2.8896552527575974,2.559147832348179e-06,6.935833748160535e-10,57,660.0,670.0,1204.0,2223.0
DNN,4,2.0251683370983775,0.004774019466127011,2.0420675099028908e-10,42,660.0,798.0,206.0,2442.0
XNET,4,0.7931354120320531,0.00419774501300954,4.2165780568384316e-15,22,660.0,1271.0,240.0,3354.0
XNCR,4,1.5502261014058927,0.0008673026886383349,2.569225438146199e-09,20,660.0,896.0,515.0,1889.0
AAL,4,3.1024151334787367,0.00028910089621277823,2.0466720249793324e-12,18,660.0,641.0,818.0,2976.0
ACGL,4,2.936839736757091,0.0008673026886383349,2.5358361765700106e-05,54,660.0,659.0,515.0,409.0
PR,4,2.918676320675736,0.0,1.0221043631379962e-08,10,660.0,665.0,1254.0,1675.0
GPN,3,1.9167310174666832,0.0008673026886383347,2.883463416030649e-09,50,761.0,813.0,524.0,1866.0
GTN,3,1.6477554766996156,0.0005782017924255565,4.4936903756220804e-08,4,761.0,864.0,641.0,1466.0
WYNN,3,2.234460211808111,0.0005782017924255565,1.191329186305909e-12,58,761.0,744.0,641.0,3008.0
CALY,3,1.2535763520617567,0.0008673026886383347,4.20935897624617e-06,4,761.0,1046.0,524.0,561.0
CAL,3,1.903356188528499,0.0039096077864508045,6.049763222654802e-12,48,761.0,817.0,262.0,2865.0
CAKE,3,1.86541441969896,0.00419774501300954,2.6743594132359606e-14,19,761.0,825.0,240.0,3263.0
PPG,3,2.0606962501799044,0.0008673026886383347,2.2027823151475673e-11,31,761.0,794.0,524.0,2708.0
ECL,3,1.7603606313328486,0.0008673026886383347,2.494911215697475e-05,29,761.0,847.0,524.0,411.0
ECF,3,1.6015093945628862,0.00419774501300954,1.283340512484615e-06,29,761.0,878.0,240.0,765.0
POLA,3,0.7834505355934774,0.001156403584851113,2.636327838208269e-09,42,761.0,1280.0,462.0,1879.0
PODD,3,1.2970189550539786,0.0039096077864508045,2.1919115442294004e-13,50,761.0,1025.0,262.0,3127.0
EDIT,3,1.2662192282517746,0.0005782017924255565,4.8802577852879954e-11,20,761.0,1038.0,641.0,2645.0
AMGN,3,1.5113152061672819,0.003909607786450804,2.772871566216764e-09,20,761.0,907.0,266.0,1871.0
AMG,3,2.160478823200095,6.552292886570221e-05,0.0001397930356953097,54,761.0,768.0,1164.0,335.0
PSA,3,2.3885594437979156,0.0,5.79250901019374e-12,11,761.0,716.0,1254.0,2875.0
PWR,3,1.9166772871186688,0.0008673026886383347,7.214986474142435e-08,16,761.0,814.0,524.0,1374.0
PUK,3,1.6570778109015714,0.0005782017924255565,8.551393141812819e-11,7,761.0,861.0,641.0,2573.0
CARE,3,1.2016264937086396,0.0039096077864508045,0.0009397305557421621,13,761.0,1077.0,262.0,172.0
BBY,3,1.3041414571973151,0.0005782017924255565,4.3853597181945656e-15,55,761.0,1023.0,641.0,3351.0
BTZ,3,1.656527399756588,0.004196781343355499,2.2007166363603504e-07,29,761.0,862.0,247.0,1220.0
ASM,3,1.1732699868883694,0.0005782017924255566,3.7421517928467006e-11,26,761.0,1089.0,632.0,2662.0
MUFG,3,2.363734024253051,0.00028910089621277823,2.5892113171345076e-06,54,761.0,719.0,818.0,691.0
FAST,3,1.9938554804800805,0.0005782017924255565,6.774278145913761e-08,16,761.0,803.0,641.0,1394.0
FAF,3,2.102764228521552,0.0005782017924255565,1.0515868797327831e-10,55,761.0,787.0,641.0,2549.0
MU,3,2.15874572486651,0.0005782017924255565,8.69780157379758e-09,57,761.0,769.0,641.0,1710.0
AIOT,3,0.7272218864979301,0.0008673026886383347,5.915347443907714e-07,42,761.0,1322.0,524.0,938.0
SSYS,3,1.6101818755797725,0.001156403584851113,9.316395219908473e-09,42,761.0,874.0,462.0,1704.0
STNG,3,1.8030448641861825,0.0005782017924255565,1.5288339666196496e-14,49,761.0,838.0,641.0,3288.0
CSIQ,3,1.4050415705710626,0.0014455044810638912,2.69141458575369e-12,42,761.0,971.0,418.0,2962.0
NCLH,3,2.5870393063949484,0.0,1.0128197205182167e-11,18,761.0,692.0,1254.0,2800.0
BHRB,3,0.6358945098772306,0.0005782017924255566,0.0001636972018252236,9,761.0,1621.0,632.0,331.0
NBR,3,2.164946937950601,0.00028910089621277823,3.034837255387905e-09,10,761.0,765.0,818.0,1858.0
AROC,3,1.5028165890924314,0.003909607786450803,3.000728823220197e-08,10,761.0,913.0,269.0,1522.0
NGNE,3,0.7731386745384943,0.0005782017924255565,1.2520501536415765e-09,20,761.0,1285.0,641.0,2132.0
SNAP,3,0.6988952358552317,0.0008673026886383347,1.100180865729437e-12,35,761.0,1384.0,524.0,3016.0
SON,3,1.7604884913022532,0.0005782017924255565,5.277297222701181e-10,16,761.0,846.0,641.0,2289.0
SPGI,3,2.108081521153835,0.00028910089621277823,2.4866378677719803e-08,30,761.0,785.0,818.0,1551.0
NMIH,3,2.2813087033553443,0.0,2.8769527946318957e-08,14,761.0,735.0,1254.0,1530.0
NKX,3,2.1793704387492734,0.0,6.5984246023718646e-09,33,761.0,760.0,1254.0,1737.0
NRIM,3,2.1179722113704478,0.0,0.0027928207040158705,40,761.0,781.0,1254.0,161.0
NPO,3,1.800702669739064,0.0005782017924255565,4.363200049967971e-06,16,761.0,840.0,641.0,550.0
BLDR,3,2.116981706331111,0.0,2.948429884046901e-10,55,761.0,783.0,1254.0,2399.0
BLDP,3,1.2857220761622135,0.0017346053772766695,1.2873762058448167e-10,42,761.0,1031.0,388.0,2513.0
EXR,3,2.4501736365118774,0.0,5.959232340920931e-12,11,761.0,710.0,1254.0,2870.0
EXP,3,2.1214118841103144,0.0005782017924255565,8.190791291359613e-13,55,761.0,780.0,641.0,3032.0
APO,3,2.191097171362282,0.0,2.413360790552495e-08,54,761.0,757.0,1254.0,1555.0
SHIP,3,1.0344380474224861,0.005059265683723617,2.637586080295846e-16,25,761.0,1152.0,198.0,3427.0
CTAS,3,1.7752973843859996,0.005058302014069576,1.3923411955059171e-06,43,761.0,844.0,199.0,755.0
SLS,3,0.4841468874235153,0.0005782017924255565,1.318146121449972e-11,20,761.0,2227.0,641.0,2780.0
APH,3,1.9430598627855558,0.0008673026886383349,5.942497435072247e-08,4,761.0,810.0,515.0,1418.0
NSC,3,2.2830807606132586,0.004482991230606149,7.046466804362125e-08,16,761.0,734.0,224.0,1378.0
NSA,3,2.2395057796858935,0.0,5.423709548608133e-12,11,761.0,742.0,1254.0,2884.0
MTG,3,2.548944172545429,0.0,3.339690948715491e-08,14,761.0,696.0,1254.0,1504.0
MTD,3,1.8372367972204697,0.00028910089621277823,3.7406270454812623e-10,53,761.0,833.0,818.0,2360.0
CRS,3,1.9532320049535021,0.004196781343355498,2.6448327270716926e-14,24,761.0,807.0,248.0,3265.0
AGNC,3,2.345489191504375,0.0,4.7497424200688825e-11,14,761.0,724.0,1254.0,2647.0
AGM,3,1.2534500951820857,0.0005782017924255565,0.0008688422866668789,2,761.0,1047.0,641.0,185.0
AGCO,3,2.140679253750862,0.0005782017924255565,1.2760625631206495e-07,16,761.0,775.0,641.0,1285.0
TCOM,3,1.4919899660694023,0.0008673026886383349,9.730233689377345e-15,22,761.0,919.0,515.0,3312.0
GLBS,3,0.838604527385844,0.004197745013009538,1.0206355478515064e-16,25,761.0,1250.0,246.0,3443.0
GLAD,3,2.092957521140213,0.00028910089621277823,1.5930548524281038e-10,5,761.0,788.0,818.0,2483.0
CHGG,3,0.5687881805557665,0.0014455044810638912,1.92040716651732e-09,59,761.0,1873.0,418.0,1980.0
VKTX,3,0.878866159346095,0.0008673026886383347,1.695294203111179e-09,20,761.0,1234.0,524.0,2043.0
MRTN,3,1.7321538828672531,0.003909607786450804,1.679087208788178e-12,16,761.0,851.0,266.0,2994.0
APT,3,0.7260846662926432,0.0005782017924255565,8.028632069167896e-14,20,761.0,1325.0,641.0,3207.0
NVS,3,1.6246764454990656,0.0008673026886383347,1.2064230796392988e-07,36,761.0,870.0,524.0,1292.0
SFM,3,1.0657718843238948,0.0005782017924255565,5.310869814095165e-11,45,761.0,1139.0,641.0,2636.0
BKNG,3,1.7217456272723832,0.001156403584851113,8.010160437965351e-12,11,761.0,854.0,462.0,2826.0
NUS,3,1.3353083481638646,0.003909607786450803,4.61521074820376e-08,31,761.0,1008.0,269.0,1460.0
IHD,3,2.087527004042598,0.03767851980341139,1.2200857711855558e-06,22,761.0,789.0,30.0,771.0
IEX,3,2.1350735789357733,0.00011676276141275018,2.1722551035509166e-07,16,761.0,777.0,1148.0,1224.0
FIVE,3,1.3825518015320046,0.0011564035848511131,6.885883149129337e-12,4,761.0,980.0,459.0,2849.0
MGEE,3,2.1134857761446444,5.211682822883418e-07,7.2732612540277274e-09,8,761.0,784.0,1228.0,1730.0
THC,3,1.7471883813718607,0.0005782017924255565,4.816516212334224e-10,52,761.0,848.0,641.0,2306.0
COR,3,1.932844646158419,0.004482991230606148,6.063599927508717e-13,21,761.0,811.0,225.0,3047.0
TK,3,1.3425279977372262,0.0005782017924255565,1.422617402588351e-14,49,761.0,1004.0,641.0,3291.0
MGA,3,1.5499871132236283,0.00028910089621277823,2.4928614416239714e-11,31,761.0,897.0,818.0,2692.0
ATEX,3,0.5357397051793705,0.0005782017924255565,2.4895224332756347e-06,4,761.0,2025.0,641.0,700.0
ASX,3,1.6134765991806383,0.0005782017924255565,1.557025591532902e-10,57,761.0,872.0,641.0,2486.0
AZO,3,1.8616151597297224,0.0005782017924255565,3.440143234060509e-10,27,761.0,826.0,641.0,2374.0
VTRS,3,1.2188082376796023,0.0008673026886383347,3.1377838053096455e-06,4,761.0,1066.0,524.0,650.0
VTN,3,2.105264260589812,0.0,1.3229681596555691e-09,33,761.0,786.0,1254.0,2120.0
VST,3,1.2813223581285618,0.0005782017924255566,4.515032748585696e-10,16,761.0,1032.0,632.0,2320.0
CG,3,2.214282390991045,0.0,2.4929777669972e-08,54,761.0,751.0,1254.0,1550.0
ACNB,3,1.3752628809358667,0.001156403584851113,3.333580915210005e-05,1,761.0,985.0,462.0,394.0
WEX,3,1.9514773718809322,0.0008673026886383347,8.548359084740454e-05,54,761.0,808.0,524.0,352.0
NXG,3,2.1544717846170944,0.0,3.54935335407442e-08,10,761.0,770.0,1254.0,1497.0
SBS,3,1.7280520539316364,0.0011564035848511131,2.7853825000302527e-14,24,761.0,853.0,459.0,3260.0
BEN,3,2.175757689246396,0.0,8.267413848981472e-06,54,761.0,762.0,1254.0,469.0
FRO,3,1.8718388664844459,0.006781343355497733,1.2793522283524818e-10,49,761.0,822.0,157.0,2515.0
MA,3,2.2051995140651597,0.015397513732292568,3.016657564129979e-07,50,761.0,752.0,72.0,1170.0
M,3,1.912567092793128,0.0005782017924255565,4.015431739089529e-10,48,761.0,816.0,641.0,2344.0
LZB,3,1.5874965618369548,0.00448395490026019,4.116902942260096e-06,4,761.0,882.0,222.0,574.0
TPC,3,0.8699020317085387,0.0005782017924255565,3.997231131040088e-12,16,761.0,1238.0,641.0,2935.0
LXP,3,2.269754533906599,0.0,5.73702293474686e-11,11,761.0,738.0,1254.0,2626.0
BFH,3,1.5772583226442043,0.00028910089621277823,0.00031070825978557704,54,761.0,885.0,818.0,308.0
MFA,3,1.551667031710478,0.00028910089621277823,1.5552121521922662e-11,14,761.0,893.0,818.0,2754.0
MHD,3,2.117952233660014,0.0,6.944153581933739e-09,33,761.0,782.0,1254.0,1733.0
FIX,3,1.7034688647863117,0.0005782017924255565,6.627037561518518e-10,16,761.0,855.0,641.0,2231.0
SBET,3,0.47765182242109794,0.0005782017924255565,2.165161657641584e-09,42,761.0,2249.0,641.0,1937.0
AJG,3,2.309457177882386,0.0,1.2314880638373078e-07,54,761.0,730.0,1254.0,1288.0
RWT,3,2.2438360812664246,0.0,1.7758930321096038e-11,14,761.0,741.0,1254.0,2741.0
RVTY,3,1.4210827516940685,0.0005782017924255565,8.299847066435808e-12,53,761.0,958.0,641.0,2821.0
CZR,3,1.899769696975421,0.0004331695094921461,1.165048794637453e-12,58,761.0,818.0,757.0,3011.0
GLV,3,2.2729806498854073,0.0,2.4540049029991663e-06,29,761.0,737.0,1254.0,702.0
GPC,3,1.6361114441869973,0.001156403584851113,2.063441101556342e-08,27,761.0,866.0,462.0,1576.0
HUN,3,2.0629796650970644,0.0014455044810638912,5.366953080300895e-13,31,761.0,793.0,418.0,3056.0
ICE,3,1.764881243488857,0.0008673026886383349,3.69634117344751e-10,30,761.0,845.0,515.0,2362.0
WEN,3,1.5100484179641471,0.0008673026886383347,2.662992909362652e-13,19,761.0,909.0,524.0,3105.0
WBD,3,1.602244754200425,0.0005782017924255565,3.214621155727524e-08,4,761.0,877.0,641.0,1512.0
WB,3,1.5912899910611964,0.00419774501300954,1.7543539726379784e-13,22,761.0,880.0,240.0,3144.0
IBKR,3,0.9822967368173637,0.0005782017924255565,4.042200645333483e-06,54,761.0,1181.0,641.0,581.0
IIF,3,1.565813407773565,0.00419774501300954,1.6975441633406903e-08,28,761.0,887.0,240.0,1608.0
OMF,3,1.5647030764455312,0.001156403584851113,0.00019457707143445577,54,761.0,888.0,462.0,327.0
TTEK,3,1.4918494194099174,0.0005782017924255565,4.187295050844709e-06,4,761.0,920.0,641.0,564.0
GAB,3,1.9490476346741097,0.00028910089621277823,2.925656291896446e-06,29,761.0,809.0,818.0,670.0
G,3,1.6268962674433403,0.0008673026886383347,1.2977695455937094e-06,29,761.0,869.0,524.0,763.0
LMT,3,2.0749386947247914,0.0005782017924255565,1.9407649134559047e-08,34,761.0,792.0,641.0,1585.0
FTNT,3,1.5361465291588972,0.0005782017924255565,5.4936838858996444e-14,35,761.0,901.0,641.0,3232.0
LPX,3,1.9573545844929878,0.007549497650934361,5.923195639158002e-14,55,761.0,806.0,137.0,3226.0
LPLA,3,2.075696950953838,0.0008673026886383347,0.0005138005433533454,54,761.0,791.0,524.0,270.0
LUV,3,2.1641413100462255,0.0,1.76933624874265e-12,18,761.0,766.0,1254.0,2988.0
TWO,3,1.0202036084964146,0.0005782017924255565,2.409530947538329e-12,14,761.0,1160.0,641.0,2967.0
TXT,3,1.657258093317087,0.003469210754553339,0.0002856927416804621,34,761.0,860.0,324.0,314.0
LAD,3,2.134952432046594,0.0,2.189321734638144e-11,31,761.0,778.0,1254.0,2711.0
TROW,3,2.1956088502590907,4.2510573549862956e-05,9.576678479855905e-06,54,761.0,756.0,1170.0,453.0
DDD,3,0.904834239669255,0.0005782017924255565,1.7241145128650235e-10,42,761.0,1219.0,641.0,2476.0
DIN,3,1.5166831012477782,0.003920749612517779,4.362975872897746e-12,19,761.0,905.0,257.0,2922.0
ROST,3,1.9728657331891064,0.008667244868459092,4.929287315811469e-08,4,761.0,804.0,123.0,1446.0
PAC,3,2.2218973460825326,0.0005782017924255565,1.7974079591561492e-08,32,761.0,748.0,641.0,1597.0
APAM,3,2.0544124556160357,0.00028910089621277823,9.203958814907236e-06,54,761.0,796.0,818.0,459.0
EIG,3,1.6484214816864386,0.0014455044810638912,5.324106779468054e-08,44,761.0,863.0,418.0,1428.0
ALV,3,2.0457009761617035,0.00028910089621277823,2.4946149408168934e-11,31,761.0,797.0,818.0,2691.0
KMT,3,2.1452593938574784,0.0,7.654703089875715e-06,16,761.0,774.0,1254.0,481.0
VUZI,3,0.7071454741837367,0.001156403584851113,5.698003219625395e-07,42,761.0,1359.0,462.0,960.0
UVE,3,1.3268001455573917,0.0008673026886383347,3.0155747892267727e-10,44,761.0,1011.0,524.0,2397.0
VGI,3,2.1461776862079383,0.0,9.99868943113768e-07,29,761.0,773.0,1254.0,799.0
AWR,3,2.291248178747312,0.00014455044810638912,1.926574933277886e-09,8,761.0,732.0,1138.0,1979.0
BCE,3,1.9716954879678985,0.0005782017924255565,1.3173121948769667e-10,8,761.0,805.0,641.0,2511.0
KRO,3,1.4832641830714088,0.0005782017924255565,1.3994586653334978e-15,31,761.0,924.0,641.0,3395.0
TSM,3,1.9173007340183634,0.004485882239568275,7.852509470570864e-09,57,761.0,812.0,219.0,1720.0
RHI,3,1.839891521359009,0.0008673026886383347,6.131002600290548e-08,41,761.0,832.0,524.0,1414.0
RGNX,3,1.0482086525823442,0.0005782017924255565,2.4763033939479827e-09,20,761.0,1146.0,641.0,1902.0
RNG,3,1.5166984917981103,0.0005782017924255565,3.374127751867754e-15,35,761.0,904.0,641.0,3366.0
RS,3,2.222079970126906,0.0,9.510911467953821e-14,24,761.0,747.0,1254.0,3200.0
AMRN,3,0.5293961434117647,0.0047711284571648836,1.3469673677513238e-09,20,761.0,2047.0,209.0,2115.0
PFGC,3,1.736531279221894,0.003621470559892069,5.506312488173782e-12,11,761.0,849.0,302.0,2882.0
RDN,3,2.5108057618045017,0.0,3.2789845943445544e-08,14,761.0,704.0,1254.0,1509.0
BSBR,3,2.3280761200829234,0.014940734316276379,3.8811756082579176e-13,24,761.0,728.0,74.0,3076.0
ALL,3,1.8310474548820221,0.0005782017924255566,2.1561602952263258e-07,54,761.0,835.0,632.0,1226.0
RGA,3,2.1494193843611367,0.0,0.0005498925791309985,54,761.0,771.0,1254.0,256.0
CHSCN,3,2.326817528881415,0.0036214705598920675,5.174877834363954e-09,29,761.0,729.0,319.0,1765.0
CIG,3,1.8458786614932907,0.0005782017924255565,8.99724343274975e-15,24,761.0,829.0,641.0,3315.0
BYFC,3,0.6257993156237651,0.0008673026886383349,2.2117539491419786e-11,5,761.0,1654.0,515.0,2707.0
ADP,3,1.86004396760415,0.011234460826828564,1.0741300938905478e-06,0,761.0,827.0,102.0,788.0
URBN,3,1.8316376649660238,0.0017346053772766695,4.1620511497186956e-10,48,761.0,834.0,388.0,2337.0
UNP,3,2.2186995195840367,0.0005782017924255566,7.734508972702141e-10,16,761.0,749.0,632.0,2211.0
UNH,3,1.8711539814510725,0.008667244868459092,2.5488745899434693e-09,21,761.0,823.0,123.0,1893.0
KODK,3,0.7484129692412035,0.0005782017924255565,4.358198499615425e-07,42,761.0,1305.0,641.0,1056.0
AMZN,3,1.7834861762988974,0.0017346053772766695,4.640310326139533e-09,35,761.0,841.0,388.0,1782.0
AMT,3,2.2359299952015794,0.0005782017924255565,1.7547225638961784e-09,8,761.0,743.0,641.0,2025.0
EDD,3,1.5530850038127284,0.00028910089621277823,1.0568300685466799e-07,29,761.0,892.0,818.0,1314.0
EG,3,2.179357857342425,0.0005782017924255565,2.4336979456350146e-07,54,761.0,761.0,641.0,1214.0
BRO,3,2.0111085146052017,0.00028910089621277823,1.1521789641236742e-07,54,761.0,800.0,818.0,1301.0
QURE,3,0.7260117544679561,0.003909607786450804,1.6700119504530966e-09,20,761.0,1326.0,266.0,2050.0
CAH,3,1.6826746056290598,0.0005782017924255566,1.745709489245756e-14,21,761.0,857.0,632.0,3280.0
HEI,3,1.7355969780706033,0.0005782017924255565,2.3009270450550918e-08,29,761.0,850.0,641.0,1560.0
GRX,3,2.138124150268241,0.0,2.8907213611891717e-06,29,761.0,776.0,1254.0,672.0
HCC,3,1.3919354852798052,0.004196781343355498,2.1591453976528324e-13,24,761.0,977.0,248.0,3130.0
BBD,3,2.4425145452989376,0.00028910089621277823,6.887373993114056e-14,24,761.0,711.0,818.0,3215.0
JOF,3,0.7946372063254695,0.0039096077864508045,9.858471822524073e-07,29,761.0,1270.0,262.0,800.0
GDOT,3,0.7662388684099197,0.0005782017924255565,9.740790841903851e-07,29,761.0,1290.0,641.0,801.0
GDC,3,0.5498814017707772,0.0008673026886383347,1.02384287768735e-11,59,761.0,1966.0,524.0,2797.0
KOSS,3,0.9306942673885983,0.0008673026886383349,9.212021886063554e-16,11,761.0,1205.0,515.0,3402.0
KOPN,3,0.8890545449700602,0.0008673026886383347,6.343139613439797e-07,42,761.0,1230.0,524.0,921.0
URI,3,2.1802302090051158,0.00028910089621277823,4.653195497345327e-06,16,761.0,759.0,818.0,527.0
ADSK,3,1.7293240617014574,0.0005782017924255565,6.429462268136547e-14,35,761.0,852.0,641.0,3222.0
WTS,3,1.9960566573183454,0.0008673026886383347,5.004615843700859e-06,4,761.0,802.0,524.0,510.0
WMK,3,1.372009696998218,0.0014455044810638912,1.6688509469464947e-06,45,761.0,986.0,418.0,737.0
WM,3,2.0781084017840636,0.0002891008962127783,5.426789661096459e-10,43,761.0,790.0,795.0,2281.0
CACI,3,1.8663126107598866,0.0008673026886383347,1.2691461632599548e-10,34,761.0,824.0,524.0,2518.0
CCK,3,1.7777446433523671,0.0005782017924255565,4.134524224144171e-06,4,761.0,843.0,641.0,570.0
WSR,3,2.147241596691231,0.0,1.2657280102873458e-09,11,761.0,772.0,1254.0,2130.0
HNI,3,1.345091788601991,0.0005782017924255565,1.0840668149088277e-09,31,761.0,998.0,641.0,2175.0
HMN,3,1.6349509168002117,0.006206996241688349,0.0008711706127042088,44,761.0,868.0,164.0,184.0
ABT,3,1.5481879998564347,0.0008673026886383347,6.6171075414086296e-12,53,761.0,899.0,524.0,2851.0
BCC,3,1.8897934395869713,0.011455743874010028,8.055900041964953e-13,55,761.0,820.0,100.0,3033.0
YORW,3,1.6962558663376308,0.0005782017924255565,3.737935277223353e-12,8,761.0,856.0,641.0,2941.0
YUM,2,1.2055600166376172,0.00028910089621277823,1.72963709770442e-14,19,949.0,1074.0,818.0,3281.0
AA,2,1.3605600907285043,0.00028910089621277823,1.2562319322298209e-11,24,949.0,991.0,818.0,2787.0
ZTS,2,1.1697117215001847,0.00028910089621277823,1.4891233846987474e-08,53,949.0,1094.0,818.0,1629.0
CASY,2,0.8999078851835428,0.00028910089621277823,2.993802830946938e-06,4,949.0,1221.0,818.0,662.0
CAT,2,1.3977609314937296,0.0011564035848511131,7.62967410741442e-08,16,949.0,974.0,459.0,1358.0
XELB,2,0.3172306821005636,0.00028910089621277823,1.640143805370156e-06,4,949.0,2825.0,818.0,740.0
XIFR,2,1.0702104338154093,0.00028910089621277823,1.3177158331835296e-10,8,949.0,1136.0,818.0,2510.0
XPL,2,0.4669480087900573,0.00028910089621277823,4.805327141753165e-12,26,949.0,2300.0,818.0,2903.0
ACCO,2,0.7877614953830876,0.0002891008962127783,8.299073711802013e-07,42,949.0,1273.0,795.0,825.0
HCA,2,1.4633286225574438,0.0008673026886383347,2.3468547876572954e-08,52,949.0,931.0,524.0,1558.0
HAIN,2,0.6199464748426863,0.00028910089621277823,1.59733141178372e-16,15,949.0,1674.0,818.0,3433.0
HAS,2,1.0513981472631166,0.00028910089621277823,5.016466576296548e-10,55,949.0,1145.0,818.0,2298.0
HASI,2,1.0518126645513883,0.00491471523561723,8.445360403928958e-07,42,949.0,1144.0,201.0,820.0
GSK,2,1.1257903027265632,0.00028910089621277823,2.0084672701991816e-09,36,949.0,1111.0,818.0,1959.0
WPRT,2,0.6254937478295561,0.00028910089621277823,6.761260014998892e-07,42,949.0,1655.0,818.0,895.0
WY,2,1.4395752429039415,0.0002891008962127783,6.416625771377338e-15,55,949.0,945.0,795.0,3331.0
WWR,2,0.3929925460994135,0.00028910089621277823,8.430314083378165e-11,42,949.0,2570.0,818.0,2576.0
WWD,2,1.328628220151138,0.0005782017924255565,4.202080397008245e-06,16,949.0,1010.0,641.0,562.0
ACH,2,0.37412415067925475,0.00028910089621277823,7.04427024494519e-16,21,949.0,2638.0,818.0,3412.0
WHF,2,0.7709624566635932,0.00028910089621277823,6.717455590945582e-11,5,949.0,1286.0,818.0,2609.0
WLY,2,1.017090113046546,0.00028910089621277823,3.429560532064719e-06,4,949.0,1161.0,818.0,627.0
