source,target,correlation,distance,edge_type
TFC,UMBF,0.7747330859111943,0.6712181673477048,Strong
BOKF,SSB,0.7747251117941426,0.6712300473099478,Strong
BPOP,CATY,0.7747131276851308,0.6712479010244564,Strong
BOH,PB,0.7747024147405241,0.6712638605786488,Strong
SYBT,WSBC,0.7746996428994806,0.671267989852815,Strong
CTBI,HBNC,0.7746994343289174,0.671268300564063,Strong
PCN,PFL,0.774665451980552,0.6713189227475239,MST+Strong
BANR,TRST,0.7746511935169653,0.6713401618896857,Strong
JRI,JRS,0.7746330040727999,0.6713672555720902,Strong
HAFC,HOPE,0.774608938184897,0.6714031007004705,Strong
CNOB,WSFS,0.7746060182868963,0.6714074496356198,Strong
CFR,FRME,0.7745886805633132,0.6714332720928965,Strong
GSBC,LKFN,0.7745865422417808,0.6714364567972448,Strong
EMO,PAA,0.774576183273525,0.6714518846894021,Strong
ETJ,GDV,0.7745575990220088,0.6714795618304271,Strong
BKU,PNC,0.7745543605648315,0.6714843846809373,Strong
BBT,WSFS,0.7745533877042738,0.6714858335001955,Strong
CPF,HFWA,0.7745507208795167,0.6714898050164028,Strong
BOH,TCBK,0.7745451270833046,0.6714981353908519,Strong
BBT,HWC,0.7745168220092116,0.6715402861940427,Strong
PNFP,STBA,0.7744890988819213,0.6715815678204379,Strong
HBNC,SRCE,0.7744884285438728,0.671582565968068,Strong
TRMK,WASH,0.7744832365423774,0.6715902969186238,Strong
CBSH,GBCI,0.7744750870601148,0.6716024314129382,Strong
HBNC,HOPE,0.7744497065885192,0.6716402212665361,Strong
ETG,GAM,0.7744006587462898,0.6717132442548832,Strong
QCRH,WTFC,0.7743982378455208,0.6717168483140485,Strong
CVBF,EFSC,0.7743963819815977,0.6717196111747853,Strong
CBSH,STBA,0.7743938578734499,0.6717233688454646,Strong
AXP,SYF,0.774390737455426,0.6717280142208959,Strong
GDV,LGI,0.7743587124509521,0.6717756880820381,Strong
HBNC,WSFS,0.7743527737865831,0.6717845282728934,Strong
BAC,COF,0.7743138430412154,0.6718424770119623,Strong
ABCB,ZION,0.774306563551272,0.6718533120387634,Strong
PDI,PTY,0.7742832336591193,0.6718880358227562,MST+Strong
BPOP,WTFC,0.7742830935308154,0.6718882443817344,Strong
HYT,ISD,0.7742821894062687,0.6718895900276046,Strong
NWBI,PNFP,0.7742710581988547,0.6719061568420777,Strong
NAD,VKQ,0.7742653896816458,0.6719145932607122,Strong
CTBI,LKFN,0.7742586508924665,0.6719246224206009,Strong
GABC,THFF,0.7742551862141402,0.6719297787505176,Strong
FCF,QCRH,0.7742336317799805,0.6719618563877261,Strong
WBS,WSFS,0.77422336369319,0.6719771369723972,Strong
EWBC,TCBI,0.7742221864923501,0.6719788888166799,Strong
EFSC,WAFD,0.7742112336913914,0.6719951879420099,Strong
QCRH,WSFS,0.7742105307295297,0.6719962340228854,Strong
INDB,SBCF,0.7742038162534891,0.6720062257844207,Strong
EVT,SPXX,0.7741765610172275,0.6720467825721249,Strong
KEY,PB,0.7741662756661194,0.6720620869144168,Strong
FHB,TOWN,0.7741633687835193,0.6720664122190316,Strong
BBT,SFNC,0.7741612576907524,0.6720695534083472,Strong
FULT,SYBT,0.7741468195220611,0.6720910362115223,Strong
STBA,SYBT,0.774121664200546,0.6721284636131013,Strong
GS,SF,0.7741192454152992,0.6721320622983266,Strong
SFBS,WSBC,0.7741021004675834,0.6721575701164372,Strong
ETB,ETW,0.7741005568679391,0.6721598665973161,Strong
FITB,UMBF,0.7740978734620645,0.6721638587992299,Strong
BGB,BSL,0.7740910956667516,0.6721739422697794,MST+Strong
PLD,STAG,0.7740711438465049,0.6722036241400297,Strong
BOH,TFC,0.7740514314488803,0.6722329485395961,Strong
HOPE,IBOC,0.7740250660003126,0.6722721680981407,Strong
BKU,UVSP,0.7740153675598821,0.6722865943035276,Strong
EFSC,FISI,0.7739741047822345,0.6723479682690586,Strong
HOPE,WASH,0.773954576456824,0.6723770126100029,Strong
CTBI,PRK,0.7739517506854269,0.672381215256008,Strong
FULT,OZK,0.773949515315123,0.6723845398057231,Strong
FISI,QCRH,0.7739425764468603,0.6723948595180361,Strong
CFR,GBCI,0.7739260704450569,0.6724194071484598,Strong
C,COF,0.7739085519479642,0.6724454595757724,Strong
INDB,SRCE,0.7738937066781131,0.6724675357545328,Strong
FCF,FISI,0.7738869338076005,0.672477607348229,Strong
PB,WAFD,0.7738700548689614,0.6725027065091093,Strong
FITB,SBCF,0.7738136779205305,0.6725865328408971,Strong
SYBT,UCB,0.7737911826854482,0.672619977869453,Strong
BUSE,FHB,0.7737807382576869,0.6726355056675393,Strong
BKU,BOKF,0.773755080569775,0.6726736495957382,Strong
LNT,POR,0.7737259278466334,0.6727169867832484,Strong
FULT,OCFC,0.7737206561792542,0.6727248231197445,Strong
BGR,BP,0.7736923033709339,0.6727669680194861,MST+Strong
FBNC,GBCI,0.7736910286122091,0.6727688628166303,Strong
BANR,SYBT,0.7736677407545982,0.6728034768718155,Strong
BGR,SHEL,0.7736242696160176,0.6728680857106872,Strong
LKFN,TCBK,0.7736059109159941,0.6728953694059812,Strong
ATMP,PEO,0.7735668608741885,0.672953399762289,MST+Strong
HWC,PFS,0.7735613933584063,0.6729615243705893,Strong
ETR,PNW,0.7735393364138674,0.6729942995094871,Strong
AEE,EXC,0.7735305231150076,0.673007395033654,MST+Strong
CUBE,NSA,0.7735116871709016,0.6730353821740703,MST+Strong
CMS,POR,0.773499982134702,0.673052773362235,Strong
THFF,WSBC,0.7734993874929088,0.6730536568611617,Strong
CBSH,PNFP,0.7734818795337324,0.6730796690827433,Strong
GAM,NFJ,0.7734559117996503,0.6731182484531966,Strong
CHCO,UVSP,0.7734398206479017,0.6731421534150097,Strong
BOKF,TFC,0.7734383821034174,0.6731442904705982,Strong
GBCI,WBS,0.7734315371592897,0.6731544590073073,Strong
EFSC,SBSI,0.773421758877726,0.6731689849098427,Strong
AUB,SBSI,0.7734103509897338,0.6731859312407921,Strong
HOMB,PNC,0.7734102584482493,0.67318606870872,Strong
CFR,VLY,0.7734049342563686,0.6731939776076898,Strong
GSBC,HBNC,0.7733909354511892,0.6732147718949887,Strong
EFSC,PFBC,0.7733747790619998,0.6732387703304084,Strong
IBOC,PB,0.7733683871797562,0.6732482644912555,Strong
SU,VET,0.7733570161434394,0.6732651540909578,Strong
RNST,SBSI,0.7733540026698946,0.6732696299850535,Strong
CTBI,FMBH,0.7733460837470086,0.6732813917716594,Strong
ETY,QQQX,0.7733340349117587,0.6732992872241012,Strong
CHCO,IBOC,0.773326697063526,0.6733101854813635,Strong
DCOM,FCF,0.7733138576946108,0.6733292542365721,Strong
LKFN,PEBO,0.7733109702008808,0.67333354260592,Strong
BOKF,FRME,0.7732844838494365,0.6733728776102635,Strong
SBSI,UMBF,0.7732794721056888,0.6733803203158096,Strong
NFJ,USA,0.7732608299770244,0.6734080041445537,Strong
AUB,HBAN,0.7732604725425082,0.6734085349288229,Strong
CII,GAM,0.7732519909344893,0.6734211298519088,Strong
OCFC,WTFC,0.7732344121410065,0.673447233061349,Strong
BPOP,FNB,0.7732339434483938,0.6734479290213998,Strong
CAC,GABC,0.7732329223026849,0.6734494453146651,Strong
PFBC,WSBC,0.773224243342383,0.673462332514027,Strong
AUB,CPF,0.773194327143094,0.6735067525376505,Strong
EFSC,WBS,0.773187455601838,0.6735169550919442,Strong
ETO,NFJ,0.7731850823913968,0.6735204786917813,Strong
ES,XEL,0.7731811953207943,0.6735262499401277,Strong
CFR,CVBF,0.7731804648760722,0.6735273344474266,Strong
CHCO,FFIN,0.77317164078019,0.6735404356381435,Strong
HL,PAAS,0.7731712481079074,0.6735410186352315,MST+Strong
FFA,NFJ,0.7731619776199419,0.6735547823006799,Strong
BUSE,FITB,0.7731557384725011,0.6735640452510792,Strong
NBTB,PFBC,0.7731443466151061,0.6735809578438124,Strong
BOH,HWC,0.7731202348232618,0.6736167533200733,Strong
FCF,HBAN,0.7731199157412603,0.6736172270046836,Strong
GDV,NCV,0.7730915286367704,0.6736593669848725,Strong
BAC,NTRS,0.773063069687606,0.6737016109709016,MST+Strong
FCF,HAFC,0.7730587015552575,0.6737080947186883,Strong
HYT,VLT,0.7730414069182454,0.6737337650463343,Strong
TRMK,WBS,0.7730344568361512,0.6737440807366678,Strong
BOH,WSBC,0.773033977082502,0.673744792807333,Strong
EXK,PAAS,0.7730123399712865,0.6737769067409679,Strong
FBK,FNB,0.7729999770878588,0.673795255121526,MST+Strong
FISI,UBSI,0.7729868860328827,0.6738146836736602,Strong
MET,PNC,0.7729815442171191,0.6738226113494277,Strong
HTD,JRI,0.7729805610496789,0.6738240704372634,MST+Strong
CII,RVT,0.7729703797663554,0.6738391799734482,Strong
SBCF,ZION,0.7729609866440531,0.6738531195385934,Strong
BUSE,FFIC,0.7729585054044485,0.6738568016953623,Strong
HBAN,HOMB,0.7729369121375266,0.6738888452296468,Strong
SSB,WBS,0.7729181690450924,0.6739166579851067,Strong
BANR,WASH,0.7729150256621627,0.6739213223186179,Strong
FHB,VLY,0.7729128197609731,0.6739245955431911,Strong
FIBK,PB,0.7729039860452361,0.6739377032853465,Strong
MBWM,ONB,0.7728962587482596,0.6739491690798949,Strong
FHB,MTB,0.7728775149341691,0.6739769804167363,Strong
NAD,VMO,0.7728760821402475,0.6739791062929955,Strong
ABCB,PGC,0.7728735129481783,0.6739829182580546,Strong
BANF,HWC,0.7728444767133326,0.6740259984402196,Strong
CHW,ETG,0.7728370652330093,0.6740369941879907,Strong
EOG,OVV,0.7728077918166852,0.6740804227735957,Strong
CTBI,IBCP,0.7727989367808552,0.674093559113488,Strong
EWBC,TOWN,0.7727940145490221,0.6741008610749254,Strong
BOH,STBA,0.7727923388103185,0.674103346957544,Strong
NBHC,WSBC,0.7727876888255956,0.6741102449516762,Strong
HPF,JRI,0.7727862461921221,0.6741123850039812,Strong
AWP,JRS,0.7727860644842532,0.6741126545552261,Strong
PFS,PNFP,0.7727790249875527,0.6741230970860549,Strong
SFBS,TOWN,0.7727730098712617,0.6741320199022418,Strong
PFBC,TCBK,0.7727588617891824,0.6741530066844137,Strong
CTBI,FBNC,0.772758406112504,0.6741536826087892,Strong
ARCC,BDCZ,0.7727332259465658,0.6741910323542345,MST+Strong
COF,PNC,0.7727240091927765,0.6742047030497836,Strong
EFSC,FFIN,0.7727105209919097,0.6742247088442995,Strong
OCFC,PEBO,0.7726852518876782,0.6742621865599787,Strong
FISI,THFF,0.7726718763261344,0.6742820235982353,Strong
FFBC,NBHC,0.7726561014772287,0.6743054182234802,Strong
FRME,NFBK,0.7726505405082212,0.6743136651318565,Strong
HOPE,KEY,0.7726397746775255,0.6743296305553753,Strong
AUB,FBNC,0.772630921031535,0.674342759979619,Strong
FBNC,HOPE,0.7726278094121108,0.6743473742632786,Strong
FULT,THFF,0.772607451371098,0.6743775628368756,Strong
NBHC,SBCF,0.7726024446882962,0.6743849869498932,Strong
HOPE,QCRH,0.7725865555283817,0.6744085475016138,Strong
BBT,PEBO,0.772566375407566,0.6744384695321494,Strong
LKFN,SYBT,0.7725284431663325,0.6744947098883245,Strong
PEBO,PFBC,0.772512490001003,0.6745183614980351,Strong
BBT,SRCE,0.7725093834158338,0.6745229671170082,Strong
FFBC,THFF,0.7725077464025875,0.6745253940325932,Strong
FFIN,SRCE,0.7724997299473652,0.6745372785141454,Strong
SO,XEL,0.772487514300235,0.674555387940479,Strong
RF,SBCF,0.7724462435276365,0.6746165673512081,Strong
FPF,VVR,0.7724051243270281,0.6746775165558311,MST+Strong
SRCE,VLY,0.7724035291014582,0.6746798809784412,Strong
HWC,WAFD,0.7724018315726076,0.6746823970245444,Strong
CHCO,LKFN,0.7723882183342333,0.6747025739772551,Strong
LKFN,STBA,0.7723735348534159,0.6747243365206033,Strong
HAFC,IBCP,0.7723432125792579,0.6747692752648747,Strong
FIBK,SBSI,0.7723051347621,0.6748257037752785,Strong
BUSE,FBK,0.772299843254682,0.6748335450247238,Strong
CVBF,PB,0.7722874458350804,0.6748519158525367,Strong
ED,XEL,0.7722570699831816,0.674896925488357,Strong
PB,TFC,0.7722313817868152,0.6749349868145595,Strong
MUR,VET,0.7722222034397503,0.6749485855385574,Strong
CAC,THFF,0.7722076883247873,0.6749700907080443,Strong
FISI,WSBC,0.7722044024368752,0.6749749588882906,Strong
BBT,EFSC,0.7721936925467938,0.6749908257942565,Strong
ATO,SR,0.7721890498850394,0.6749977038701103,Strong
CHCO,MBWM,0.7721673263882614,0.6750298861705882,Strong
FCF,PFBC,0.7721625998626551,0.6750368880844141,Strong
PGC,TOWN,0.7721576777041217,0.675044179733265,Strong
ATO,DUK,0.7721468114287425,0.6750602766735093,Strong
ABCB,PFBC,0.772145119757914,0.6750627826240845,Strong
CFR,EFSC,0.7721443211190887,0.6750639656816401,Strong
MBWM,WASH,0.7721334888391083,0.675080011792516,Strong
HPI,JRI,0.7720974598669558,0.6751333796118278,Strong
UCB,WASH,0.7720953855639461,0.6751364520392213,Strong
OCFC,WSFS,0.7720768191142134,0.6751639517713999,Strong
CFG,WFC,0.7720660986370236,0.6751798299164103,Strong
IBOC,WSBC,0.7720481507963418,0.675206411704833,Strong
FFBC,TCBI,0.7720205496003614,0.6752472886278605,Strong
FCBC,UVSP,0.7719917268170162,0.6752899720608677,Strong
BANR,THFF,0.7719778695421488,0.6753104922298353,Strong
BANF,UBSI,0.7719720419122178,0.675319121731026,Strong
FCF,SYBT,0.7719706501930433,0.6753211825597605,Strong
CNOB,CTBI,0.771962465614684,0.6753333019854952,Strong
MTB,WTFC,0.7719595626557253,0.675337600529209,Strong
QCRH,UCB,0.7719530115046443,0.6753473010168259,Strong
CFR,SBCF,0.771950944526262,0.6753503616253389,Strong
FRME,TRST,0.7719218598450197,0.6753934263153296,Strong
CNOB,FFIC,0.7719157772055709,0.6754024323237652,Strong
ETB,EVT,0.7719156057260761,0.6754026862160438,Strong
WAFD,WSFS,0.7719003057874212,0.6754253388977627,Strong
PNFP,TCBI,0.7718635683147028,0.6754797283195065,Strong
HWC,INDB,0.7718390330190249,0.6755160501142443,Strong
COLB,WBS,0.7718071480932408,0.6755632493064719,Strong
CPF,GSBC,0.77180602820565,0.6755649070139005,Strong
NAD,VGM,0.7717981141066738,0.6755766216993099,Strong
BUSE,PRK,0.7717932772883899,0.6755837812020211,Strong
PB,STBA,0.771729124764278,0.6756787331797887,Strong
CTBI,WASH,0.7717231554936514,0.6756875676025844,Strong
EXK,FSM,0.7717050192423814,0.6757144082489562,Strong
BGH,GHY,0.7716862932018506,0.6757421206320492,Strong
SPG,UE,0.7716726376682258,0.6757623285324127,Strong
REXR,STAG,0.7716666994094218,0.6757711159713445,Strong
TRMK,WTFC,0.7716602591480067,0.6757806461448763,Strong
CSQ,IGA,0.7716595669596137,0.6757816704237934,Strong
HFWA,NBHC,0.7716459362758731,0.6758018403705733,Strong
ONB,PFS,0.7716427672530001,0.6758065296325568,Strong
IGR,RNP,0.7716321425891366,0.6758222509075347,Strong
BOH,FFIN,0.771610169605023,0.6758547630889006,Strong
COP,SU,0.7715909907486276,0.6758831396792976,Strong
BAC,PFG,0.7715905764349955,0.6758837526749766,Strong
MTB,ONB,0.7715678466150035,0.6759173816155292,Strong
BOE,STEW,0.771553740020646,0.6759382515871608,Strong
HAFC,IBOC,0.7715383697429897,0.6759609903788979,Strong
SFBS,TCBK,0.7715122776306857,0.6759995893035945,Strong
FFBC,SYBT,0.7715121391911813,0.6759997940958542,Strong
CAC,TRMK,0.7715005434981006,0.6760169472755834,Strong
JPM,TFC,0.7714852891515303,0.6760395119347238,Strong
FHB,RNST,0.7714503576909554,0.6760911806983502,Strong
HBNC,PFS,0.7714470985627605,0.6760960012265115,Strong
ETO,FFA,0.7714463799476128,0.6760970641148906,Strong
BSRR,PFS,0.7714235398490021,0.676130845548401,Strong
HOPE,TFC,0.7714148593373541,0.676143683935073,Strong
DCOM,TCBK,0.7714108466509655,0.6761496185742243,Strong
PNFP,SRCE,0.771400050768519,0.6761655850921148,Strong
ETW,USA,0.7713426605958895,0.6762504556806014,Strong
MS,RJF,0.7713383281697905,0.6762568621910013,Strong
FULT,LKFN,0.7713266369485523,0.6762741501069632,Strong
NEA,VGM,0.7713002387922533,0.6763131836771286,Strong
INDB,WSFS,0.7712880754837762,0.6763311681657497,Strong
DCOM,WSFS,0.7712868988594448,0.6763329078797736,Strong
COLB,ZION,0.7712618388327288,0.6763699596630105,Strong
EVT,IGA,0.7712532179019058,0.6763827054236295,Strong
BAC,RJF,0.7712516249840979,0.6763850604735472,Strong
FBNC,IBOC,0.771195763994091,0.6764676429895358,Strong
FFIN,SFBS,0.771188809199429,0.6764779239569774,Strong
AWP,JRI,0.7711873850517056,0.6764800291927241,Strong
C,HBAN,0.7711845922611813,0.6764841575954587,Strong
DUK,IDA,0.7711538908514842,0.6765295398554534,Strong
FFA,NIE,0.7711421043488139,0.6765469616385636,Strong
TCBK,TRST,0.7711216754228676,0.6765771568374629,Strong
BANR,HBNC,0.7711108746858883,0.6765931204410989,Strong
APA,OVV,0.7711093636047577,0.6765953538049789,Strong
ONB,WASH,0.7710885266175255,0.6766261499269365,Strong
DUK,ES,0.7710730907134344,0.6766489625892669,Strong
CSQ,GGZ,0.7710679226681514,0.6766566002513367,Strong
CVBF,DCOM,0.7710571794209469,0.6766724770212738,Strong
CHY,CSQ,0.7710434585583409,0.6766927536802195,Strong
BDJ,EOS,0.7710135901349737,0.6767368910662789,Strong
FITB,ONB,0.7709792311448671,0.6767876607254788,Strong
MFC,SLF,0.7709570020955617,0.6768205048673367,MST+Strong
COP,SLB,0.7709468808116434,0.6768354588647917,Strong
TMP,WABC,0.7709334951851206,0.676855235356689,Strong
APLE,SHO,0.7709290979136058,0.676861731945889,Strong
AROW,BUSE,0.770922427569429,0.6768715866847581,Strong
HOMB,WASH,0.7709200716871503,0.6768750672211966,Strong
FHN,HBAN,0.7709154719738623,0.6768818627000397,Strong
HAFC,PEBO,0.7709128943055414,0.6768856708402957,Strong
EWBC,TRMK,0.770894406028982,0.6769129840253,Strong
FFIN,GSBC,0.770861725157281,0.6769612615840274,Strong
EFSC,TRST,0.7708591038833619,0.6769651336910021,Strong
COLB,WSFS,0.7708354570542234,0.677000063435413,Strong
RF,WSBC,0.7708150662150273,0.6770301821705923,Strong
CCNE,MBWM,0.770806434831525,0.6770429309408303,MST+Strong
AUB,BKU,0.7708062049596642,0.6770432704640609,Strong
AMP,LNC,0.7708039575954648,0.6770465898363792,Strong
CFG,WSBC,0.7707722312871006,0.677093448074783,Strong
COLB,EFSC,0.7707552626746095,0.6771185085720084,Strong
FCBC,MBWM,0.77072508280406,0.6771630781369284,Strong
CTBI,INDB,0.7706881847860538,0.6772175650615483,Strong
EOG,OXY,0.7706635783339097,0.6772538987205466,Strong
JRI,RNP,0.770631672159017,0.6773010081802374,Strong
GABC,SBSI,0.7705994067954518,0.6773486446499295,Strong
SSB,UVSP,0.77058892038829,0.6773641260233819,Strong
FMBH,GSBC,0.7705633480372377,0.6774018777103623,Strong
FFIN,UVSP,0.7705500917013929,0.6774214468093066,Strong
ETV,SPXX,0.7705232719673865,0.6774610365661091,Strong
IBOC,RNST,0.7705159948219801,0.6774717782727483,Strong
CATY,PRK,0.7705137181514417,0.6774751388037178,Strong
ADAM,IVR,0.7704840604151899,0.6775189142523035,MST+Strong
CBSH,HWC,0.7704715873866387,0.6775373238624738,Strong
NNN,REG,0.7704625503273574,0.6775506618292725,MST+Strong
NXPI,ON,0.770443790525099,0.6775783489381888,Strong
CB,WRB,0.7704355084492879,0.6775905718805599,MST+Strong
JPM,SF,0.7704339663711173,0.6775928477026344,Strong
BOKF,PNC,0.7704174545059328,0.6776172156816371,Strong
AOD,SPXX,0.7703998936364658,0.6776431308049012,Strong
EFSC,VLY,0.7703649394756733,0.6776947108017395,Strong
CATY,HAFC,0.7703528887348842,0.6777124925292669,Strong
DUK,EXC,0.7703025917200976,0.6777867043250441,Strong
AAT,PDM,0.7702856421022856,0.6778117111672156,Strong
EOI,ETO,0.7702679249329938,0.6778378494404192,Strong
IIM,NZF,0.7702635133880202,0.677844357669192,Strong
SSB,TFC,0.7702588338012396,0.6778512612642399,Strong
FFIN,WAFD,0.7702581275609173,0.6778523031443985,Strong
BUSE,RBCAA,0.770214342058167,0.6779168945259191,Strong
ADI,ON,0.7702111411797207,0.6779216161478837,Strong
GSBC,UMBF,0.7702051619259986,0.6779304360684825,Strong
AUB,RF,0.7702024952950594,0.6779343695446347,Strong
ASB,QCRH,0.7701437535613967,0.6780210121207207,Strong
CATY,LKFN,0.770117141216611,0.6780602610142981,Strong
FBNC,WSFS,0.7701063684001457,0.6780761485258928,Strong
STBA,WBS,0.7701051418711208,0.6780779573601832,Strong
PNC,UBSI,0.7701007243242949,0.6780844721355963,Strong
BANR,BKU,0.7700885223140133,0.6781024667201657,Strong
LKFN,WSBC,0.7700881377281809,0.6781030338699557,Strong
IIM,NAD,0.7700710203593215,0.6781282764207351,Strong
BOKF,VLY,0.7700662963274462,0.6781352426655819,Strong
FCF,LKFN,0.7700527520585229,0.6781552151852511,Strong
HFWA,SBCF,0.7700239860532877,0.6781976318842647,Strong
TOWN,WTBA,0.7700144628115555,0.6782116737250171,MST+Strong
FRME,RF,0.7700028105472818,0.6782288543739763,Strong
IBCP,QCRH,0.769990700467779,0.6782467095861521,Strong
CSQ,LGI,0.7699740512804847,0.6782712565331297,Strong
DSU,EVV,0.7699309776723254,0.6783347585487192,Strong
COF,KEY,0.7699309348397743,0.6783348216923937,Strong
DHI,MHO,0.7699240570150923,0.6783449608936558,Strong
CVBF,GSBC,0.7699195670177322,0.6783515799086308,Strong
MBWM,SBSI,0.7699176357789336,0.67835442686116,Strong
COLB,FFIN,0.7699150151474047,0.6783582900688917,Strong
QCRH,SFNC,0.7698944272958184,0.6783886389145704,Strong
EOG,PEO,0.7698855759859496,0.6784016863393698,Strong
PEBO,SBSI,0.7698531986912391,0.6784494105071665,Strong
ATMP,WMB,0.769849682725466,0.6784545928424894,Strong
FBP,FNB,0.7698077948640265,0.6785163301439008,Strong
PEBO,WTFC,0.7698055471712035,0.6785196427942178,Strong
BGR,VET,0.769804132492304,0.6785217277400866,Strong
